,day1_close,day1_sentiment,day1_followers,day2_close,day2_sentiment,day2_followers,day3_close,day3_sentiment,day3_followers,day4_close,day4_sentiment,day4_followers,day5_close,day5_sentiment,day5_followers,day6_delta
0,0.023526841438374267,-0.01986499999999999,1548.95,-0.002034008649557605,0.17498559322033905,6545.85593220339,-0.008560899413380847,0.12698494623655912,1411.784946236559,0.0004110876653223919,0.19836506024096387,1416.2289156626507,-0.008631115582300584,0.12465476190476188,2960.4285714285716,-0.01326714915507134
1,-0.002034008649557605,0.17498559322033905,6545.85593220339,-0.008560899413380847,0.12698494623655912,1411.784946236559,0.0004110876653223919,0.19836506024096387,1416.2289156626507,-0.008631115582300584,0.12465476190476188,2960.4285714285716,-0.01326714915507134,0.1014240963855422,1439.433734939759,-0.027731181962198287
2,-0.008560899413380847,0.12698494623655912,1411.784946236559,0.0004110876653223919,0.19836506024096387,1416.2289156626507,-0.008631115582300584,0.12465476190476188,2960.4285714285716,-0.01326714915507134,0.1014240963855422,1439.433734939759,-0.027731181962198287,0.07121641791044775,3489.7014925373132,0.00907516977525741
3,0.0004110876653223919,0.19836506024096387,1416.2289156626507,-0.008631115582300584,0.12465476190476188,2960.4285714285716,-0.01326714915507134,0.1014240963855422,1439.433734939759,-0.027731181962198287,0.07121641791044775,3489.7014925373132,0.00907516977525741,0.06280392156862746,5839.21568627451,0.02248407863808259
4,-0.008631115582300584,0.12465476190476188,2960.4285714285716,-0.01326714915507134,0.1014240963855422,1439.433734939759,-0.027731181962198287,0.07121641791044775,3489.7014925373132,0.00907516977525741,0.06280392156862746,5839.21568627451,0.02248407863808259,0.04828703703703704,2356.814814814815,-0.007958172328897267
5,-0.01326714915507134,0.1014240963855422,1439.433734939759,-0.027731181962198287,0.07121641791044775,3489.7014925373132,0.00907516977525741,0.06280392156862746,5839.21568627451,0.02248407863808259,0.04828703703703704,2356.814814814815,-0.007958172328897267,0.15977586206896555,1865.448275862069,-0.00042203973037887346
6,-0.027731181962198287,0.07121641791044775,3489.7014925373132,0.00907516977525741,0.06280392156862746,5839.21568627451,0.02248407863808259,0.04828703703703704,2356.814814814815,-0.007958172328897267,0.15977586206896555,1865.448275862069,-0.00042203973037887346,0.07339574468085104,1129.7021276595744,0.005913177616712691
7,0.00907516977525741,0.06280392156862746,5839.21568627451,0.02248407863808259,0.04828703703703704,2356.814814814815,-0.007958172328897267,0.15977586206896555,1865.448275862069,-0.00042203973037887346,0.07339574468085104,1129.7021276595744,0.005913177616712691,0.21910769230769234,887.4358974358975,0.02288478991589501
8,0.02248407863808259,0.04828703703703704,2356.814814814815,-0.007958172328897267,0.15977586206896555,1865.448275862069,-0.00042203973037887346,0.07339574468085104,1129.7021276595744,0.005913177616712691,0.21910769230769234,887.4358974358975,0.02288478991589501,0.093027027027027,2631.5,-0.008620486103583442
9,-0.007958172328897267,0.15977586206896555,1865.448275862069,-0.00042203973037887346,0.07339574468085104,1129.7021276595744,0.005913177616712691,0.21910769230769234,887.4358974358975,0.02288478991589501,0.093027027027027,2631.5,-0.008620486103583442,0.1599058823529412,10707.921568627451,-0.006004158033933726
10,-0.00042203973037887346,0.07339574468085104,1129.7021276595744,0.005913177616712691,0.21910769230769234,887.4358974358975,0.02288478991589501,0.093027027027027,2631.5,-0.008620486103583442,0.1599058823529412,10707.921568627451,-0.006004158033933726,0.132559375,736.3125,-0.0025158542109540495
11,0.005913177616712691,0.21910769230769234,887.4358974358975,0.02288478991589501,0.093027027027027,2631.5,-0.008620486103583442,0.1599058823529412,10707.921568627451,-0.006004158033933726,0.132559375,736.3125,-0.0025158542109540495,0.10946046511627908,2076.1627906976746,0.0
12,0.02288478991589501,0.093027027027027,2631.5,-0.008620486103583442,0.1599058823529412,10707.921568627451,-0.006004158033933726,0.132559375,736.3125,-0.0025158542109540495,0.10946046511627908,2076.1627906976746,0.0,0.08854800000000002,1660.44,-0.0033628643623983667
13,-0.008620486103583442,0.1599058823529412,10707.921568627451,-0.006004158033933726,0.132559375,736.3125,-0.0025158542109540495,0.10946046511627908,2076.1627906976746,0.0,0.08854800000000002,1660.44,-0.0033628643623983667,0.21770655737704922,3670.688524590164,-0.010965699649436084
14,-0.006004158033933726,0.132559375,736.3125,-0.0025158542109540495,0.10946046511627908,2076.1627906976746,0.0,0.08854800000000002,1660.44,-0.0033628643623983667,0.21770655737704922,3670.688524590164,-0.010965699649436084,0.20683055555555555,1446.5833333333333,-0.006609712233343495
15,-0.0025158542109540495,0.10946046511627908,2076.1627906976746,0.0,0.08854800000000002,1660.44,-0.0033628643623983667,0.21770655737704922,3670.688524590164,-0.010965699649436084,0.20683055555555555,1446.5833333333333,-0.006609712233343495,0.10118571428571431,1506.0857142857142,0.02189301257968403
16,0.0,0.08854800000000002,1660.44,-0.0033628643623983667,0.21770655737704922,3670.688524590164,-0.010965699649436084,0.20683055555555555,1446.5833333333333,-0.006609712233343495,0.10118571428571431,1506.0857142857142,0.02189301257968403,0.06372857142857144,712.7857142857143,-0.003360653878552652
