date,followers,sentiment,location
04/27/15,307,0.6892,Washington
04/27/15,272,0.0,Washington
04/27/15,211,0.0,Washington
04/27/15,1107,0.0,Washington
04/27/15,959,0.0,Washington
04/27/15,803,0.0,Washington
04/27/15,1107,0.0,Washington
04/27/15,803,0.0,Washington
04/27/15,959,0.0,Washington
04/27/15,165,0.0258,Unknown
04/27/15,124,-0.0516,Ohio
04/27/15,2387,0.0,Washington
04/27/15,48,0.2732,Unknown
04/27/15,376,-0.2732,Unknown
04/27/15,1869,0.0,Unknown
04/27/15,1870,0.0,Unknown
04/27/15,1618,0.6808,Unknown
04/27/15,25,-0.1027,California
04/27/15,25,-0.1027,California
04/27/15,1918,0.5267,New Mexico
04/27/15,960,0.0,Washington
04/27/15,803,0.0,Washington
04/27/15,1107,0.0,Washington
04/27/15,23,0.0,Unknown
04/27/15,254,0.2023,Unknown
04/27/15,202,-0.5789,Maryland
04/27/15,202,0.5994,Maryland
04/27/15,203,-0.5719,Maryland
04/27/15,897,-0.4019,Alabama
04/28/15,357,-0.5267,Unknown
04/28/15,294,-0.088,Arizona
04/28/15,73,-0.7003,Unknown
04/28/15,279,-0.69,Unknown
04/28/15,962,0.0,Washington
04/28/15,803,0.0,Washington
04/28/15,1110,0.0,Washington
04/28/15,803,0.0,Washington
04/28/15,962,0.0,Washington
04/28/15,1110,0.0,Washington
04/28/15,1109,0.296,Washington
04/28/15,961,0.296,Washington
04/28/15,800,0.296,Washington
04/28/15,294,0.0,Connecticut
04/28/15,910,0.0,Unknown
04/28/15,2176,0.3164,Unknown
04/28/15,10393,0.0,Washington
04/28/15,3511,0.1779,California
04/28/15,1108,0.0,Washington
04/28/15,962,0.0,Washington
04/28/15,801,0.0,Washington
04/28/15,801,0.0,Washington
04/28/15,962,0.0,Washington
04/28/15,1108,0.0,Washington
04/28/15,801,0.0,Washington
04/28/15,962,0.0,Washington
04/28/15,1108,0.0,Washington
04/28/15,1248,-0.3862,Washington
04/28/15,10242,0.6808,District of Columbia
04/28/15,203,0.0,Unknown
04/28/15,266,0.6369,District of Columbia
04/28/15,9282,0.0,Ohio
04/28/15,25,0.0,California
04/28/15,162,-0.6249,Ohio
04/28/15,801,0.0,Washington
04/28/15,1108,0.0,Washington
04/28/15,962,0.0,Washington
04/28/15,1379,-0.6808,Unknown
04/28/15,380,0.0,Unknown
04/28/15,380,0.2023,Unknown
04/29/15,1108,0.0,Washington
04/29/15,800,0.0,Washington
04/29/15,961,0.0,Washington
04/29/15,1108,0.3182,Washington
04/29/15,961,0.3182,Washington
04/29/15,800,0.3182,Washington
04/29/15,37,-0.4574,Colorado
04/29/15,281,0.6114,New York
04/29/15,1245,0.7184,Unknown
04/29/15,1108,0.0,Washington
04/29/15,961,0.0,Washington
04/29/15,799,0.0,Washington
04/29/15,587,0.296,New York
04/29/15,1108,0.0,Washington
04/29/15,798,0.0,Washington
04/29/15,962,0.0,Washington
04/29/15,1108,-0.6588,Washington
04/29/15,962,-0.6249,Washington
04/29/15,798,-0.6588,Washington
04/29/15,1690,0.807,Unknown
04/29/15,300,0.0,Alabama
04/29/15,1051,0.4588,Unknown
04/29/15,1051,0.8271,Unknown
04/29/15,383,0.3612,Tennessee
04/29/15,9010,0.0,Unknown
04/29/15,4708,0.0,Unknown
04/29/15,242,0.0,Unknown
04/29/15,847,0.3612,Unknown
04/29/15,2545,0.6588,North Carolina
04/29/15,1267,0.0,California
04/29/15,1268,0.0,California
04/29/15,1268,0.0,California
04/29/15,810,0.5106,Unknown
04/29/15,810,0.5106,Unknown
04/29/15,34103,0.5093,California
04/29/15,4226,0.6696,Unknown
04/29/15,4226,0.6696,Unknown
04/29/15,70,0.0,Texas
04/29/15,416,0.7964,California
04/29/15,416,0.8689,California
04/29/15,366,0.0,New York
04/29/15,92,-0.3736,North Carolina
04/29/15,67993,-0.2003,New York
04/29/15,941,-0.5994,Unknown
04/29/15,137,0.0,Arkansas
04/29/15,22325,0.765,Kansas
04/29/15,459090,0.6115,Unknown
04/29/15,18,0.0,Indiana
04/29/15,2546,0.0,North Carolina
04/29/15,559,0.0,Unknown
04/29/15,1244,0.0,Unknown
04/29/15,18,0.4404,Indiana
04/29/15,181,0.0,Unknown
04/29/15,106,0.0,California
04/29/15,806,0.7003,New York
04/29/15,1333,0.0,Florida
04/29/15,964,-0.1779,Maryland
04/29/15,1933,0.0,Unknown
04/29/15,888,0.0,Unknown
04/29/15,8032,0.0,Unknown
04/29/15,62,0.0,Unknown
04/29/15,359,0.0,Washington
04/29/15,888,0.0,Unknown
04/29/15,359,0.5789,Washington
04/29/15,805,0.4753,New York
04/29/15,203,0.5413,Unknown
04/29/15,565,0.5106,Florida
04/29/15,2546,0.0,North Carolina
04/29/15,232,0.0,Unknown
04/29/15,144,0.0,District of Columbia
04/29/15,1108,0.4588,Washington
04/29/15,798,0.4588,Washington
04/29/15,962,0.4588,Washington
04/29/15,962,0.0,Washington
04/29/15,1108,0.0,Washington
04/29/15,798,0.0,Washington
04/29/15,195,0.6808,Unknown
04/29/15,204,0.0,Unknown
04/29/15,962,0.296,Washington
04/29/15,798,0.296,Washington
04/29/15,1108,0.296,Washington
04/29/15,115,0.128,Unknown
04/29/15,307,0.4003,Washington
04/29/15,95,0.4588,Georgia
04/29/15,8035,0.8126,Unknown
04/29/15,310,-0.1779,Unknown
04/29/15,377,0.8442,Virginia
04/29/15,79,0.5255,Unknown
04/29/15,79,0.0,Unknown
04/29/15,2752,0.296,Unknown
04/29/15,1831,0.0,Massachusetts
04/29/15,588,0.0772,Louisiana
04/29/15,1920,0.4782,California
04/29/15,383,0.0,Unknown
04/29/15,2143,-0.296,Unknown
04/29/15,2143,0.0,Unknown
04/29/15,2232,0.0,California
04/29/15,5260,0.4215,California
04/29/15,68,0.5106,District of Columbia
04/29/15,318,0.6124,California
04/29/15,802,0.0,North Carolina
04/29/15,9483,0.0,Unknown
04/29/15,2346,0.0,Washington
04/29/15,1139,0.0,Wisconsin
04/29/15,1436,0.3182,Unknown
04/29/15,758,0.0,Florida
04/29/15,3602,0.0,Unknown
04/29/15,398,-0.0516,Oregon
04/29/15,58,0.3612,Unknown
04/29/15,555,0.0,Unknown
04/29/15,185,0.0,California
04/29/15,700,0.0,Unknown
04/29/15,27275,-0.34,California
04/29/15,9014,0.0,Unknown
04/29/15,2300,0.0,California
04/29/15,2300,0.0,California
04/29/15,9052,0.8622,Unknown
04/29/15,36,0.0,Unknown
04/30/15,26,0.3182,California
04/30/15,26,0.0,California
04/30/15,771,0.0,Ohio
04/30/15,2135,-0.3182,Unknown
04/30/15,626,0.5267,Massachusetts
04/30/15,176,0.0,Ohio
04/30/15,152,0.0,Unknown
04/30/15,330,0.4588,Pennsylvania
04/30/15,1110,0.4019,Washington
04/30/15,963,0.4019,Washington
04/30/15,798,0.4019,Washington
04/30/15,2136,0.3818,Unknown
04/30/15,1057,-0.3612,Connecticut
04/30/15,62,0.5423,New York
04/30/15,82,-0.2263,Unknown
04/30/15,2392,0.4776,Texas
04/30/15,373,0.3612,Unknown
04/30/15,380,0.0,Colorado
04/30/15,35,0.0,Massachusetts
04/30/15,9,-0.34,Unknown
04/30/15,221,0.4788,Indiana
04/30/15,1397,0.0,California
04/30/15,922,0.5106,Texas
04/30/15,549,0.0,Unknown
04/30/15,214,-0.4019,California
04/30/15,583,0.0,Unknown
04/30/15,1109,0.0,Washington
04/30/15,965,0.0,Washington
04/30/15,798,0.0,Washington
04/30/15,798,0.0,Washington
04/30/15,965,0.0,Washington
04/30/15,1109,0.0,Washington
04/30/15,68,0.1531,Unknown
04/30/15,1872,0.6705,Unknown
04/30/15,425,0.5399,Washington
04/30/15,1911,0.0,Unknown
04/30/15,162,0.0516,Unknown
04/30/15,164,0.0,Unknown
04/30/15,16,0.0,Unknown
04/30/15,440,0.0,Unknown
04/30/15,934,0.0,Unknown
04/30/15,2256,0.0,Unknown
04/30/15,459,0.0,Massachusetts
04/30/15,428,0.0,New York
04/30/15,2256,0.5093,Unknown
04/30/15,288,0.0,Minnesota
04/30/15,664,0.1779,Unknown
04/30/15,7,0.555,New York
04/30/15,191,0.0,Ohio
04/30/15,6897,0.6195,Unknown
04/30/15,6897,0.0,Unknown
04/30/15,1335,0.0,New York
04/30/15,4017,0.0,California
04/30/15,5704,0.0,Washington
04/30/15,242,0.0,Unknown
04/30/15,9957,0.0,Tennessee
04/30/15,48,0.0,Wisconsin
04/30/15,43,0.2716,Washington
04/30/15,193,0.3818,Ohio
04/30/15,26,0.0,Unknown
04/30/15,5705,0.0,Washington
04/30/15,5430,0.3612,Unknown
04/30/15,1142,0.4693,California
04/30/15,447,-0.3535,Washington
04/30/15,447,0.0,Washington
04/30/15,415,0.0,Washington
04/30/15,1612,0.5719,Georgia
04/30/15,431,-0.296,California
04/30/15,516,0.0,Washington
04/30/15,25,0.0,California
04/30/15,277,0.0,Georgia
04/30/15,591,0.1984,California
04/30/15,113,0.0,California
04/30/15,659,0.0,California
04/30/15,324,0.0,Minnesota
04/30/15,5707,0.0772,Washington
04/30/15,5707,0.4019,Washington
04/30/15,193,0.0,Ohio
04/30/15,1724,0.4215,Unknown
04/30/15,2178,0.0,California
04/30/15,605,0.0,California
04/30/15,302,0.8402,Arizona
04/30/15,1863,0.4927,Missouri
04/30/15,82,-0.1779,Louisiana
04/30/15,1038,0.0,Florida
04/30/15,1026,0.0,Unknown
04/30/15,814,0.4404,Utah
04/30/15,221,-0.6705,Kentucky
04/30/15,128,0.6369,Alabama
04/30/15,111,0.0,California
04/30/15,19623,0.8516,Unknown
04/30/15,669,0.0,Unknown
04/30/15,2,0.0,Unknown
05/01/15,4415,-0.1531,Unknown
05/01/15,965,0.0,Washington
05/01/15,801,0.0,Washington
05/01/15,98,0.891,California
05/01/15,28,0.7964,Texas
05/01/15,449,0.4588,Colorado
05/01/15,271,0.0,Illinois
05/01/15,107,0.0,North Carolina
05/01/15,2143,0.2382,Unknown
05/01/15,59,0.3612,Unknown
05/01/15,660,0.0,Unknown
05/01/15,1800,0.0,Unknown
05/01/15,156,0.7424,California
05/01/15,360,0.8402,Unknown
05/01/15,195,0.0,Ohio
05/01/15,624,0.0,Texas
05/01/15,1111,0.0,Washington
05/01/15,801,0.0,Washington
05/01/15,962,0.0,Washington
05/01/15,161,0.25,Minnesota
05/01/15,1336,-0.0772,Minnesota
05/01/15,4399,-0.3127,New York
05/01/15,1989,0.0,Unknown
05/01/15,2558,0.34,North Carolina
05/01/15,160,-0.3412,Unknown
05/01/15,329,0.4588,Pennsylvania
05/01/15,2024,0.4404,Massachusetts
05/01/15,1112,0.3612,Washington
05/01/15,800,0.3612,Washington
05/01/15,962,0.3612,Washington
05/01/15,1112,0.4939,Washington
05/01/15,962,0.4939,Washington
05/01/15,800,0.4939,Washington
05/01/15,1319,0.0,Unknown
05/01/15,588,0.0,Unknown
05/01/15,6519,0.0,Unknown
05/01/15,99,0.0,District of Columbia
05/01/15,11430,-0.296,New York
05/01/15,1845,0.0,Unknown
05/01/15,167,-0.4767,Washington
05/01/15,36,0.5719,Unknown
05/01/15,296,0.2354,Wisconsin
05/01/15,979,0.0,Massachusetts
05/01/15,1300,0.2023,District of Columbia
05/01/15,7459,0.6808,Colorado
05/01/15,48,0.0,Arizona
05/01/15,1158,0.0772,New York
05/01/15,0,0.6588,Unknown
05/01/15,22,0.0,Unknown
05/01/15,844,0.0,Unknown
05/01/15,279,0.4588,Unknown
05/01/15,682,0.0,Colorado
05/01/15,5542,-0.4585,New York
05/01/15,1273,0.3716,Unknown
05/01/15,264,-0.3071,Michigan
05/01/15,1115,0.6249,Washington
05/01/15,802,0.6249,Washington
05/01/15,1115,0.3818,Washington
05/01/15,802,0.3818,Washington
05/01/15,964,0.6249,Washington
05/01/15,964,0.3818,Washington
05/01/15,796,0.0,Louisiana
05/01/15,3286,0.0,California
05/01/15,17303,0.2023,Florida
05/01/15,301,0.0,Ohio
05/01/15,1443,0.5106,Unknown
05/01/15,5714,0.0,Washington
05/01/15,266,0.0,Unknown
05/01/15,319,0.0,Michigan
05/01/15,258,0.2023,Unknown
05/01/15,791,0.8176,Washington
05/01/15,76,0.3182,North Dakota
05/01/15,185,-0.5423,Unknown
05/01/15,600,0.0,New York
05/01/15,297,0.6588,Arizona
05/01/15,928,0.2023,Wisconsin
05/01/15,38,-0.4199,Unknown
05/01/15,188,0.0,Unknown
05/01/15,1081,0.0,California
05/01/15,791,0.836,Unknown
05/01/15,226,0.5983,Unknown
05/01/15,20,0.4215,Unknown
05/01/15,20,0.4215,Unknown
05/02/15,37,0.4215,Unknown
05/02/15,968,0.0,Washington
05/02/15,803,0.0,Washington
05/02/15,1114,0.0,Washington
05/02/15,26,0.0,Unknown
05/02/15,2024,0.0,Unknown
05/02/15,67,0.0,Texas
05/02/15,1190,0.7845,Unknown
05/02/15,1264,0.0,Ohio
05/02/15,247,0.0,Ohio
05/02/15,1428,0.5562,New York
05/02/15,877,-0.2023,Florida
05/02/15,634,0.0,Unknown
05/02/15,682,0.0,Florida
05/02/15,17303,-0.5267,Florida
05/02/15,89,0.0,Unknown
05/02/15,8552,0.0,California
05/02/15,1096,0.0,California
05/02/15,11,-0.1513,Unknown
05/02/15,88,0.0,Florida
05/02/15,1225,0.2023,Unknown
05/02/15,1115,0.0,Washington
05/02/15,971,0.0,Washington
05/02/15,805,0.0,Washington
05/02/15,2914,-0.296,Unknown
05/02/15,20,0.0,Unknown
05/02/15,11,0.5859,New York
05/02/15,252,-0.6751,Unknown
05/02/15,397,0.4588,Kentucky
05/02/15,3762,0.0,New Jersey
05/02/15,18396,-0.6428,Washington
05/02/15,74,0.34,Texas
05/02/15,8057,-0.1926,Unknown
05/02/15,162,0.0,Unknown
05/02/15,1637,0.0,Unknown
05/02/15,2530,0.0,Nevada
05/02/15,6379,0.2023,Louisiana
05/02/15,1112,0.1779,Washington
05/02/15,969,0.1779,Washington
05/02/15,802,0.1779,Washington
05/02/15,19,0.6597,Unknown
05/02/15,118,-0.6537,Unknown
05/02/15,304,-0.128,Texas
05/02/15,304,-0.128,Texas
05/02/15,2754,0.0,Unknown
05/02/15,198,0.3182,Unknown
05/02/15,579,-0.4019,Unknown
05/02/15,1575,0.6369,Washington
05/02/15,735,0.5106,Massachusetts
05/03/15,466,0.2732,Mississippi
05/03/15,399,0.5562,Unknown
05/03/15,1110,0.0,Washington
05/03/15,802,0.0,Washington
05/03/15,1189,0.2023,Ohio
05/03/15,101,0.5106,Unknown
05/03/15,59,0.5023,Michigan
05/03/15,902,-0.0258,South Carolina
05/03/15,259,0.0,Maine
05/03/15,131,0.0,California
05/03/15,968,0.0,Washington
05/03/15,1109,0.0,Washington
05/03/15,802,0.0,Washington
05/03/15,2285,0.0,Virginia
05/03/15,255,0.0,Unknown
05/03/15,1060,0.0,Massachusetts
05/03/15,13,0.8409,Unknown
05/03/15,800,0.0,Washington
05/03/15,967,0.0,Washington
05/03/15,1108,0.0,Washington
05/03/15,1643,0.0,Rhode Island
05/03/15,157,0.6249,Unknown
05/03/15,348,0.2023,Unknown
05/03/15,2294,0.3612,Unknown
05/03/15,23,0.0,Texas
05/03/15,270,0.7845,Unknown
05/03/15,372,0.0772,Wisconsin
05/03/15,292,0.3612,Unknown
05/03/15,1783,0.0,California
05/03/15,2240,0.0,New Hampshire
05/03/15,256,0.0,Ohio
05/03/15,800,0.0,Washington
05/03/15,1108,0.0,Washington
05/03/15,966,0.0,Washington
05/03/15,190,0.0,Oregon
05/03/15,373,0.6696,Wisconsin
05/03/15,239,0.5859,California
05/03/15,58,0.2023,Wisconsin
05/03/15,165,-0.6908,Unknown
05/03/15,218,0.4939,Kansas
05/03/15,1249,0.0,Unknown
05/03/15,43,-0.4939,Unknown
05/03/15,245,0.0,Georgia
05/03/15,245,0.0,Georgia
05/03/15,1424,0.0772,Unknown
05/03/15,14149,0.0,Washington
05/03/15,39,0.0,Unknown
05/04/15,800,0.0,Washington
05/04/15,966,0.0,Washington
05/04/15,1108,0.0,Washington
05/04/15,90,0.6765,California
05/04/15,664,0.4019,Texas
05/04/15,316,0.0,Washington
05/04/15,394,0.0,Unknown
05/04/15,965,0.0,Washington
05/04/15,800,0.0,Washington
05/04/15,1109,0.0,Washington
05/04/15,2086,0.0,Unknown
05/04/15,60,0.0,South Carolina
05/04/15,2084,0.0,Unknown
05/04/15,2083,0.0,Unknown
05/04/15,310,0.2023,Michigan
05/04/15,422,0.4588,Unknown
05/04/15,374,0.0772,Wisconsin
05/04/15,378,0.4912,Unknown
05/04/15,584,0.4199,Indiana
05/04/15,136,0.4019,Unknown
05/04/15,1109,0.0,Washington
05/04/15,965,0.0,Washington
05/04/15,801,0.0,Washington
05/04/15,904,0.4019,North Carolina
05/04/15,65,0.0,Unknown
05/04/15,54,0.0,Unknown
05/04/15,54,0.0,Unknown
05/04/15,549,0.0,Texas
05/04/15,155,0.0,Unknown
05/04/15,18850,0.4215,Unknown
05/04/15,584,0.0,Indiana
05/04/15,72,0.0,Unknown
05/04/15,7329,0.0,Colorado
05/04/15,812,0.0,Unknown
05/04/15,439,0.0,Unknown
05/04/15,133,0.3489,Virginia
05/04/15,1376,0.0,Unknown
05/04/15,1376,0.0,Unknown
05/04/15,2406,0.3612,Massachusetts
05/04/15,402,0.0,Unknown
05/04/15,3406,0.0,Illinois
05/04/15,3406,0.0,Illinois
05/04/15,48,0.0,Illinois
05/04/15,264,0.0,Illinois
05/04/15,276,0.0,Virginia
05/04/15,1502,0.6996,Louisiana
05/04/15,1442,-0.0772,Unknown
05/04/15,966,0.3818,Washington
05/04/15,800,0.3818,Washington
05/04/15,1109,0.3818,Washington
05/04/15,923,0.508,Unknown
05/04/15,53,0.6249,Connecticut
05/04/15,221,0.3182,Michigan
05/04/15,550,-0.1027,Texas
05/04/15,267,0.1531,Ohio
05/04/15,5303,0.0,California
05/04/15,1398,0.0,Unknown
05/04/15,648,0.0,Unknown
05/04/15,45050,0.0,Unknown
05/04/15,941,0.0,Unknown
05/04/15,239,0.0,Unknown
05/04/15,979,0.0,Unknown
05/04/15,30496,0.0,California
05/04/15,10876,0.3182,Arizona
05/04/15,43,0.4588,Pennsylvania
05/04/15,379,0.0,Wisconsin
05/04/15,1108,0.0,Washington
05/04/15,966,0.0,Washington
05/04/15,800,0.0,Washington
05/04/15,58585,0.6115,Unknown
05/04/15,800,0.1779,Washington
05/04/15,1108,0.1779,Washington
05/04/15,966,0.1779,Washington
05/04/15,125,0.0,California
05/04/15,83,0.0,California
05/04/15,353,0.6369,Unknown
05/04/15,3930,0.0,New York
05/04/15,1436,0.0,California
05/04/15,903,0.3612,Texas
05/04/15,267,0.0,Ohio
05/04/15,809,-0.3818,Unknown
05/04/15,547,0.0,Unknown
05/04/15,660,0.0,Unknown
05/04/15,9481,0.0,Indiana
05/05/15,1252,0.0,Connecticut
05/05/15,225,0.5267,Unknown
05/05/15,331,0.4588,Pennsylvania
05/05/15,802,0.5267,Washington
05/05/15,968,0.5267,Washington
05/05/15,82,-0.34,Pennsylvania
05/05/15,269,0.4019,Ohio
05/05/15,3428,0.0,Idaho
05/05/15,297,0.0,Unknown
05/05/15,310,0.9201,Unknown
05/05/15,302,0.0,Alabama
05/05/15,152,0.0,Unknown
05/05/15,1110,0.0,Washington
05/05/15,968,0.0,Washington
05/05/15,802,0.0,Washington
05/05/15,424,-0.4019,California
05/05/15,590,0.7351,Connecticut
05/05/15,686,0.0,Colorado
05/05/15,686,-0.6486,Colorado
05/05/15,2141,0.0,Unknown
05/05/15,276,-0.5255,Unknown
05/05/15,968,0.0,Washington
05/05/15,804,0.0,Washington
05/05/15,1110,0.0,Washington
05/05/15,2141,0.0,Unknown
05/05/15,239,0.6114,New York
05/05/15,1110,0.0,Washington
05/05/15,804,0.0,Washington
05/05/15,968,0.0,Washington
05/05/15,745,0.0,Unknown
05/05/15,745,0.0,Unknown
05/05/15,86,0.0,Pennsylvania
05/05/15,210,0.0,Texas
05/05/15,5180,0.0,Washington
05/05/15,774,0.3182,California
05/05/15,209,0.0,Ohio
05/05/15,3444,0.528,Unknown
05/05/15,52,0.5423,Illinois
05/05/15,696,-0.3182,Colorado
05/05/15,682,0.0,Washington
05/05/15,244,0.0,District of Columbia
05/05/15,9294,0.1779,Ohio
05/05/15,11595,0.8484,Texas
05/05/15,11596,0.0,Texas
05/05/15,11596,0.5267,Texas
05/05/15,535,0.0,Unknown
05/05/15,289,0.4391,Unknown
05/05/15,289,-0.6249,Unknown
05/05/15,103,0.5826,Florida
05/05/15,96,0.296,Unknown
05/05/15,4151,-0.296,District of Columbia
05/05/15,458,0.0,Washington
05/05/15,290,0.0,Unknown
05/05/15,1262,0.0,New York
05/05/15,87,0.7003,Unknown
05/05/15,6731,0.0,California
05/05/15,605,0.0,Texas
05/05/15,1345,0.0,California
05/05/15,968,0.0258,Washington
05/05/15,1109,0.0258,Washington
05/05/15,805,0.0258,Washington
05/05/15,833,-0.296,South Carolina
05/05/15,3271,0.4019,Unknown
05/05/15,23,0.0,Unknown
05/05/15,23,0.0,Unknown
05/05/15,854,0.25,Unknown
05/05/15,206,-0.4404,New York
05/05/15,4346,0.0,New York
05/05/15,41,0.0,Unknown
05/05/15,2408,0.0,Washington
05/05/15,652,0.0,Unknown
05/05/15,303,0.4588,Arizona
05/05/15,710,0.0,Indiana
05/05/15,280,0.0,Arizona
05/05/15,45,0.0,Unknown
05/05/15,1662,0.2887,Unknown
05/05/15,470,0.0,Unknown
05/05/15,283,0.719,Unknown
05/05/15,86,0.0,Pennsylvania
05/05/15,8,0.0,Unknown
05/05/15,2377,0.0,Unknown
05/05/15,8,0.6249,Unknown
05/05/15,68,-0.1779,California
05/06/15,4962,0.0,District of Columbia
05/06/15,2375,0.0,Unknown
05/06/15,967,0.0,Washington
05/06/15,200,0.8996,Colorado
05/06/15,54,0.0,Ohio
05/06/15,160,-0.5256,Unknown
05/06/15,78,0.0,North Dakota
05/06/15,549,0.0,Texas
05/06/15,26,0.4728,Unknown
05/06/15,26,0.0,Unknown
05/06/15,529,-0.296,California
05/06/15,416,0.0,Connecticut
05/06/15,29,0.6369,Unknown
05/06/15,303,0.5574,Unknown
05/06/15,1107,0.0,Washington
05/06/15,967,0.0,Washington
05/06/15,804,0.0,Washington
05/06/15,2788,0.6908,Unknown
05/06/15,2619,0.0,Unknown
05/06/15,880,-0.7184,Unknown
05/06/15,97,0.0,Georgia
05/06/15,277,0.0,Ohio
05/06/15,970,0.2023,Washington
05/06/15,806,0.2714,Washington
05/06/15,1106,0.2714,Washington
05/06/15,48,0.0,California
05/06/15,198,-0.5413,Illinois
05/06/15,1696,0.0,Unknown
05/06/15,54,-0.4588,Unknown
05/06/15,1037,-0.4939,Unknown
05/06/15,8,0.4019,Unknown
05/06/15,8,0.4019,Unknown
05/06/15,45120,0.0,Unknown
05/06/15,2701,0.7065,California
05/06/15,103,0.0,Florida
05/06/15,2408,0.0,Washington
05/06/15,804,-0.34,Washington
05/06/15,1107,-0.34,Washington
05/06/15,970,-0.34,Washington
05/06/15,909,0.1779,North Carolina
05/06/15,293,0.5411,Unknown
05/06/15,1904,-0.296,Unknown
05/06/15,293,0.0,Unknown
05/06/15,1621,0.0,Unknown
05/06/15,2160,0.7506,New York
05/06/15,5745,0.0,Washington
05/06/15,1108,0.0,Washington
05/06/15,804,0.0,Washington
05/06/15,969,0.0,Washington
05/06/15,969,0.0,Washington
05/06/15,804,0.0,Washington
05/06/15,1108,0.0,Washington
05/06/15,294,0.0,Unknown
05/06/15,1108,0.0,Washington
05/06/15,804,0.0,Washington
05/06/15,969,0.0,Washington
05/06/15,1442,0.807,Colorado
05/06/15,264,0.296,Unknown
05/06/15,294,0.0,Unknown
05/06/15,295,0.3818,Unknown
05/06/15,1959,0.0,Michigan
05/06/15,277,0.0,Ohio
05/06/15,397,0.7717,Unknown
05/06/15,126036,0.0,Unknown
05/06/15,817,0.6124,Michigan
05/06/15,652,0.0,New York
05/06/15,158,-0.7299,Unknown
05/07/15,762,-0.4003,Unknown
05/07/15,45787,0.0,Florida
05/07/15,59,0.0,Unknown
05/07/15,275,0.4574,Unknown
05/07/15,805,0.0,Washington
05/07/15,1107,0.0,Washington
05/07/15,247,0.0,New Jersey
05/07/15,439,0.0,Unknown
05/07/15,276,0.4019,Unknown
05/07/15,324,0.0,Unknown
05/07/15,969,0.0,Washington
05/07/15,1106,0.0,Washington
05/07/15,805,0.0,Washington
05/07/15,2593,0.3612,North Carolina
05/07/15,969,0.0,Washington
05/07/15,1106,0.0,Washington
05/07/15,805,0.0,Washington
05/07/15,277,0.0,Ohio
05/07/15,686,0.7512,Unknown
05/07/15,1447,-0.2617,Unknown
05/07/15,1408,0.4215,Arkansas
05/07/15,1182,0.0,Idaho
05/07/15,1101,-0.8271,New Jersey
05/07/15,26,0.0,Unknown
05/07/15,561,0.0,Unknown
05/07/15,3707,0.0,Unknown
05/07/15,126,-0.5106,Unknown
05/07/15,760,0.0,New York
05/07/15,857,-0.5719,Washington
05/07/15,1787,0.68,California
05/07/15,668,0.0,Unknown
05/07/15,156097,0.0,Unknown
05/07/15,295,0.0,Unknown
05/07/15,125,0.3818,Washington
05/07/15,2413,0.0,Washington
05/07/15,79,0.6908,Texas
05/07/15,225,0.5093,Unknown
05/07/15,830,0.0,Washington
05/07/15,969,0.0,Washington
05/07/15,969,0.0,Washington
05/07/15,402,0.3182,Texas
05/07/15,8,0.0,Unknown
05/07/15,3520,-0.34,California
05/07/15,1121,0.0,Unknown
05/07/15,214,0.0,Unknown
05/07/15,4768,0.3612,Colorado
05/07/15,441,0.3802,Unknown
05/07/15,193,0.4019,Unknown
05/07/15,45167,0.3999,Unknown
05/07/15,550,-0.4019,Texas
05/07/15,6387,0.0,Utah
05/08/15,497,-0.1779,Georgia
05/08/15,969,0.0772,Washington
05/08/15,803,0.0772,Washington
05/08/15,61,0.0,Michigan
05/08/15,59,0.6486,California
05/08/15,969,0.0,Washington
05/08/15,412,-0.296,Texas
05/08/15,1200,0.5106,Unknown
05/08/15,281,0.0,Ohio
05/08/15,125,-0.6476,Unknown
05/08/15,559,0.6369,Unknown
05/08/15,960,0.0,Unknown
05/08/15,1108,0.0,Washington
05/08/15,971,0.0,Washington
05/08/15,804,0.0,Washington
05/08/15,933,0.0,Missouri
05/08/15,933,0.0,Missouri
05/08/15,4293,-0.296,Georgia
05/08/15,169,0.0,Unknown
05/08/15,657,0.0,Unknown
05/08/15,1380,0.2732,Florida
05/08/15,193,0.4019,Unknown
05/08/15,396,-0.7763,Unknown
05/08/15,835,0.0,Washington
05/08/15,2774,0.7964,Unknown
05/08/15,206,0.0,Unknown
05/08/15,413,0.0,New York
05/08/15,288,0.3182,Unknown
05/08/15,424,0.0,Unknown
05/08/15,38,0.6705,Unknown
05/08/15,1110,0.0,Washington
05/08/15,972,0.0,Washington
05/08/15,803,0.0,Washington
05/08/15,503,-0.6908,Unknown
05/08/15,2414,0.0,Washington
05/08/15,642,-0.6486,Unknown
05/08/15,549,0.0,Texas
05/08/15,7196,0.0,Arkansas
05/08/15,290,0.3182,Ohio
05/08/15,365,0.4199,Alabama
05/08/15,931,-0.296,Unknown
05/08/15,1259,0.4767,California
05/08/15,588,-0.5994,Unknown
05/08/15,588,-0.5994,Unknown
05/08/15,972,0.3612,Washington
05/08/15,803,0.3612,Washington
05/08/15,1110,0.3612,Washington
05/08/15,972,0.0,Washington
05/08/15,79057,-0.2584,Unknown
05/08/15,1,0.0772,Unknown
05/08/15,302,0.34,Unknown
05/08/15,446,0.7676,Unknown
05/08/15,1448,0.0,Unknown
05/08/15,237,0.0,New Jersey
05/09/15,416,0.8979,Unknown
05/09/15,802,0.0,Washington
05/09/15,1111,0.0,Washington
05/09/15,972,0.0,Washington
05/09/15,972,0.0,Washington
